Audio Name,Segment,Time Frame,Predicted Inference,Ground Truth Inference,Class Confidence
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,210,210-215 sec,Male,"Male,Music","{np.str_('Engine_rev'): '10.52%', np.str_('Female'): '0.81%', np.str_('Male'): '81.63%', np.str_('Music'): '6.64%', np.str_('No_sound'): '0.40%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,215,215-220 sec,Male,"Male,Music","{np.str_('Engine_rev'): '22.06%', np.str_('Female'): '1.27%', np.str_('Male'): '53.41%', np.str_('Music'): '22.79%', np.str_('No_sound'): '0.48%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,220,220-225 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '57.45%', np.str_('Female'): '0.77%', np.str_('Male'): '6.35%', np.str_('Music'): '35.12%', np.str_('No_sound'): '0.32%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,225,225-230 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '90.78%', np.str_('Female'): '0.26%', np.str_('Male'): '0.53%', np.str_('Music'): '8.27%', np.str_('No_sound'): '0.17%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,230,230-235 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '74.35%', np.str_('Female'): '0.53%', np.str_('Male'): '2.31%', np.str_('Music'): '22.57%', np.str_('No_sound'): '0.25%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,235,235-240 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '81.30%', np.str_('Female'): '0.51%', np.str_('Male'): '2.60%', np.str_('Music'): '15.31%', np.str_('No_sound'): '0.29%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,240,240-245 sec,Male,"Male,Engine_rev,Music","{np.str_('Engine_rev'): '1.13%', np.str_('Female'): '0.30%', np.str_('Male'): '96.35%', np.str_('Music'): '2.13%', np.str_('No_sound'): '0.09%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,245,245-250 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '81.38%', np.str_('Female'): '0.45%', np.str_('Male'): '1.91%', np.str_('Music'): '16.00%', np.str_('No_sound'): '0.26%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,250,250-255 sec,Male,"Male,Music","{np.str_('Engine_rev'): '16.57%', np.str_('Female'): '1.13%', np.str_('Male'): '41.42%', np.str_('Music'): '40.54%', np.str_('No_sound'): '0.35%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,255,255-260 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '88.46%', np.str_('Female'): '0.27%', np.str_('Male'): '0.44%', np.str_('Music'): '10.68%', np.str_('No_sound'): '0.15%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,260,260-265 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '68.16%', np.str_('Female'): '0.63%', np.str_('Male'): '2.94%', np.str_('Music'): '28.02%', np.str_('No_sound'): '0.26%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,265,265-270 sec,Music,"Male,Music","{np.str_('Engine_rev'): '26.06%', np.str_('Female'): '1.19%', np.str_('Male'): '17.59%', np.str_('Music'): '54.81%', np.str_('No_sound'): '0.36%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,270,270-275 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '88.04%', np.str_('Female'): '0.31%', np.str_('Male'): '0.35%', np.str_('Music'): '11.14%', np.str_('No_sound'): '0.16%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,275,275-280 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '78.61%', np.str_('Female'): '0.39%', np.str_('Male'): '1.25%', np.str_('Music'): '19.57%', np.str_('No_sound'): '0.19%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,280,280-285 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '85.43%', np.str_('Female'): '0.39%', np.str_('Male'): '1.07%', np.str_('Music'): '12.89%', np.str_('No_sound'): '0.23%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,285,285-290 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '85.73%', np.str_('Female'): '0.43%', np.str_('Male'): '0.99%', np.str_('Music'): '12.61%', np.str_('No_sound'): '0.23%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,290,290-295 sec,Male,"Male,Music","{np.str_('Engine_rev'): '36.95%', np.str_('Female'): '1.36%', np.str_('Male'): '44.21%', np.str_('Music'): '16.79%', np.str_('No_sound'): '0.68%'}"
1721470257-9058468_ay_0079_cc_m_22_wg_00000_0020-1115_01_0000000.wav,295,295-300 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '73.16%', np.str_('Female'): '0.55%', np.str_('Male'): '3.03%', np.str_('Music'): '23.01%', np.str_('No_sound'): '0.26%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,0,0-5 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '43.84%', np.str_('Female'): '1.40%', np.str_('Male'): '40.17%', np.str_('Music'): '13.78%', np.str_('No_sound'): '0.81%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,5,5-10 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '88.75%', np.str_('Female'): '0.42%', np.str_('Male'): '1.08%', np.str_('Music'): '9.48%', np.str_('No_sound'): '0.27%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,10,10-15 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '80.77%', np.str_('Female'): '0.42%', np.str_('Male'): '1.52%', np.str_('Music'): '17.05%', np.str_('No_sound'): '0.24%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,15,15-20 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '89.34%', np.str_('Female'): '0.37%', np.str_('Male'): '1.15%', np.str_('Music'): '8.87%', np.str_('No_sound'): '0.27%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,20,20-25 sec,Male,"Male,Music","{np.str_('Engine_rev'): '3.55%', np.str_('Female'): '0.87%', np.str_('Male'): '90.47%', np.str_('Music'): '4.87%', np.str_('No_sound'): '0.24%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,25,25-30 sec,Male,"Male,Music","{np.str_('Engine_rev'): '15.39%', np.str_('Female'): '1.49%', np.str_('Male'): '73.68%', np.str_('Music'): '8.88%', np.str_('No_sound'): '0.56%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,30,30-35 sec,Male,"Male,Music","{np.str_('Engine_rev'): '5.55%', np.str_('Female'): '0.65%', np.str_('Male'): '89.95%', np.str_('Music'): '3.53%', np.str_('No_sound'): '0.31%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,35,35-40 sec,Male,"Male,Music","{np.str_('Engine_rev'): '2.55%', np.str_('Female'): '0.69%', np.str_('Male'): '93.91%', np.str_('Music'): '2.63%', np.str_('No_sound'): '0.22%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,40,40-45 sec,Male,Music,"{np.str_('Engine_rev'): '0.47%', np.str_('Female'): '0.29%', np.str_('Male'): '98.39%', np.str_('Music'): '0.77%', np.str_('No_sound'): '0.07%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,45,45-50 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '83.72%', np.str_('Female'): '0.55%', np.str_('Male'): '4.61%', np.str_('Music'): '10.71%', np.str_('No_sound'): '0.41%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,50,50-55 sec,Male,Music,"{np.str_('Engine_rev'): '36.04%', np.str_('Female'): '1.27%', np.str_('Male'): '49.56%', np.str_('Music'): '12.40%', np.str_('No_sound'): '0.73%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,55,55-60 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '78.29%', np.str_('Female'): '0.66%', np.str_('Male'): '4.30%', np.str_('Music'): '16.40%', np.str_('No_sound'): '0.35%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,60,60-65 sec,Male,"Male,Music","{np.str_('Engine_rev'): '5.83%', np.str_('Female'): '0.55%', np.str_('Male'): '90.30%', np.str_('Music'): '2.98%', np.str_('No_sound'): '0.33%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,65,65-70 sec,Male,Male,"{np.str_('Engine_rev'): '1.15%', np.str_('Female'): '0.37%', np.str_('Male'): '97.01%', np.str_('Music'): '1.33%', np.str_('No_sound'): '0.14%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,70,70-75 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '80.47%', np.str_('Female'): '0.41%', np.str_('Male'): '0.97%', np.str_('Music'): '17.94%', np.str_('No_sound'): '0.21%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,75,75-80 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '47.33%', np.str_('Female'): '1.23%', np.str_('Male'): '22.24%', np.str_('Music'): '28.64%', np.str_('No_sound'): '0.56%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,80,80-85 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '53.08%', np.str_('Female'): '1.11%', np.str_('Male'): '25.18%', np.str_('Music'): '20.00%', np.str_('No_sound'): '0.64%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,85,85-90 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '78.92%', np.str_('Female'): '0.31%', np.str_('Male'): '0.67%', np.str_('Music'): '19.95%', np.str_('No_sound'): '0.15%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,90,90-95 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '91.70%', np.str_('Female'): '0.29%', np.str_('Male'): '0.30%', np.str_('Music'): '7.50%', np.str_('No_sound'): '0.20%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,95,95-100 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '49.46%', np.str_('Female'): '0.79%', np.str_('Male'): '5.63%', np.str_('Music'): '43.78%', np.str_('No_sound'): '0.34%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,100,100-105 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '67.38%', np.str_('Female'): '0.57%', np.str_('Male'): '4.54%', np.str_('Music'): '27.24%', np.str_('No_sound'): '0.27%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,105,105-110 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '82.04%', np.str_('Female'): '0.37%', np.str_('Male'): '0.95%', np.str_('Music'): '16.44%', np.str_('No_sound'): '0.19%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,110,110-115 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '75.29%', np.str_('Female'): '0.32%', np.str_('Male'): '1.03%', np.str_('Music'): '23.21%', np.str_('No_sound'): '0.15%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,115,115-120 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '84.53%', np.str_('Female'): '0.29%', np.str_('Male'): '1.03%', np.str_('Music'): '13.97%', np.str_('No_sound'): '0.17%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,120,120-125 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '84.29%', np.str_('Female'): '0.30%', np.str_('Male'): '0.92%', np.str_('Music'): '14.33%', np.str_('No_sound'): '0.17%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,125,125-130 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '92.71%', np.str_('Female'): '0.17%', np.str_('Male'): '0.19%', np.str_('Music'): '6.84%', np.str_('No_sound'): '0.10%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,130,130-135 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '96.23%', np.str_('Female'): '0.11%', np.str_('Male'): '0.10%', np.str_('Music'): '3.49%', np.str_('No_sound'): '0.07%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,135,135-140 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '54.88%', np.str_('Female'): '0.78%', np.str_('Male'): '35.75%', np.str_('Music'): '7.94%', np.str_('No_sound'): '0.66%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,140,140-145 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.10%', np.str_('Female'): '0.03%', np.str_('Male'): '99.78%', np.str_('Music'): '0.07%', np.str_('No_sound'): '0.02%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,145,145-150 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.01%', np.str_('Female'): '0.00%', np.str_('Male'): '99.98%', np.str_('Music'): '0.01%', np.str_('No_sound'): '0.00%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,150,150-155 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '87.14%', np.str_('Female'): '0.49%', np.str_('Male'): '4.86%', np.str_('Music'): '7.08%', np.str_('No_sound'): '0.43%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,155,155-160 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '90.77%', np.str_('Female'): '0.49%', np.str_('Male'): '2.31%', np.str_('Music'): '6.06%', np.str_('No_sound'): '0.36%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,160,160-165 sec,Male,Music,"{np.str_('Engine_rev'): '0.10%', np.str_('Female'): '0.01%', np.str_('Male'): '99.84%', np.str_('Music'): '0.03%', np.str_('No_sound'): '0.02%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,165,165-170 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.04%', np.str_('Female'): '0.01%', np.str_('Male'): '99.91%', np.str_('Music'): '0.03%', np.str_('No_sound'): '0.01%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,170,170-175 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.77%', np.str_('Female'): '0.06%', np.str_('Male'): '98.92%', np.str_('Music'): '0.17%', np.str_('No_sound'): '0.08%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,175,175-180 sec,Male,Music,"{np.str_('Engine_rev'): '0.20%', np.str_('Female'): '0.07%', np.str_('Male'): '99.56%', np.str_('Music'): '0.14%', np.str_('No_sound'): '0.03%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,180,180-185 sec,Male,"Male,Music","{np.str_('Engine_rev'): '4.16%', np.str_('Female'): '0.39%', np.str_('Male'): '93.63%', np.str_('Music'): '1.55%', np.str_('No_sound'): '0.27%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,185,185-190 sec,Male,Music,"{np.str_('Engine_rev'): '0.64%', np.str_('Female'): '0.13%', np.str_('Male'): '98.79%', np.str_('Music'): '0.36%', np.str_('No_sound'): '0.08%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,190,190-195 sec,Male,"Male,Music","{np.str_('Engine_rev'): '1.88%', np.str_('Female'): '0.12%', np.str_('Male'): '97.43%', np.str_('Music'): '0.42%', np.str_('No_sound'): '0.15%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,195,195-200 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '95.16%', np.str_('Female'): '0.20%', np.str_('Male'): '0.31%', np.str_('Music'): '4.19%', np.str_('No_sound'): '0.14%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,200,200-205 sec,Male,Music,"{np.str_('Engine_rev'): '37.60%', np.str_('Female'): '0.96%', np.str_('Male'): '53.74%', np.str_('Music'): '6.97%', np.str_('No_sound'): '0.73%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,205,205-210 sec,Male,Music,"{np.str_('Engine_rev'): '0.17%', np.str_('Female'): '0.05%', np.str_('Male'): '99.62%', np.str_('Music'): '0.13%', np.str_('No_sound'): '0.03%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,210,210-215 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '95.33%', np.str_('Female'): '0.14%', np.str_('Male'): '0.15%', np.str_('Music'): '4.29%', np.str_('No_sound'): '0.09%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,215,215-220 sec,Male,Music,"{np.str_('Engine_rev'): '26.65%', np.str_('Female'): '0.97%', np.str_('Male'): '65.84%', np.str_('Music'): '5.90%', np.str_('No_sound'): '0.65%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,220,220-225 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '93.51%', np.str_('Female'): '0.62%', np.str_('Male'): '0.77%', np.str_('Music'): '4.85%', np.str_('No_sound'): '0.25%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,225,225-230 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '88.43%', np.str_('Female'): '1.35%', np.str_('Male'): '2.98%', np.str_('Music'): '6.76%', np.str_('No_sound'): '0.47%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,230,230-235 sec,Male,"Male,Music","{np.str_('Engine_rev'): '3.10%', np.str_('Female'): '0.66%', np.str_('Male'): '94.59%', np.str_('Music'): '1.38%', np.str_('No_sound'): '0.27%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,235,235-240 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.23%', np.str_('Female'): '0.07%', np.str_('Male'): '99.52%', np.str_('Music'): '0.15%', np.str_('No_sound'): '0.04%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,240,240-245 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.24%', np.str_('Female'): '0.06%', np.str_('Male'): '99.53%', np.str_('Music'): '0.13%', np.str_('No_sound'): '0.04%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,245,245-250 sec,Male,"Male,Music","{np.str_('Engine_rev'): '1.35%', np.str_('Female'): '0.17%', np.str_('Male'): '97.85%', np.str_('Music'): '0.50%', np.str_('No_sound'): '0.13%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,250,250-255 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.27%', np.str_('Female'): '0.05%', np.str_('Male'): '99.52%', np.str_('Music'): '0.12%', np.str_('No_sound'): '0.04%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,255,255-260 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.05%', np.str_('Female'): '0.02%', np.str_('Male'): '99.88%', np.str_('Music'): '0.04%', np.str_('No_sound'): '0.01%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,260,260-265 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.10%', np.str_('Female'): '0.02%', np.str_('Male'): '99.81%', np.str_('Music'): '0.05%', np.str_('No_sound'): '0.02%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,265,265-270 sec,Male,"Male,Music","{np.str_('Engine_rev'): '3.04%', np.str_('Female'): '0.23%', np.str_('Male'): '95.37%', np.str_('Music'): '1.13%', np.str_('No_sound'): '0.24%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,270,270-275 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.01%', np.str_('Female'): '0.00%', np.str_('Male'): '99.97%', np.str_('Music'): '0.01%', np.str_('No_sound'): '0.00%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,275,275-280 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.11%', np.str_('Female'): '0.02%', np.str_('Male'): '99.80%', np.str_('Music'): '0.05%', np.str_('No_sound'): '0.02%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,280,280-285 sec,Male,Music,"{np.str_('Engine_rev'): '3.76%', np.str_('Female'): '0.34%', np.str_('Male'): '94.36%', np.str_('Music'): '1.30%', np.str_('No_sound'): '0.24%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,285,285-290 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.02%', np.str_('Female'): '0.01%', np.str_('Male'): '99.97%', np.str_('Music'): '0.01%', np.str_('No_sound'): '0.00%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,290,290-295 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.70%', np.str_('Female'): '0.06%', np.str_('Male'): '99.00%', np.str_('Music'): '0.17%', np.str_('No_sound'): '0.07%'}"
1721471201-0916915_ay_0079_cc_m_22_wg_00000_0002-1115_04_0000000.wav,295,295-300 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.08%', np.str_('Female'): '0.05%', np.str_('Male'): '99.78%', np.str_('Music'): '0.07%', np.str_('No_sound'): '0.02%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,0,0-5 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.17%', np.str_('Female'): '0.14%', np.str_('Male'): '99.41%', np.str_('Music'): '0.24%', np.str_('No_sound'): '0.04%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,5,5-10 sec,Male,"Male,Music","{np.str_('Engine_rev'): '2.41%', np.str_('Female'): '0.55%', np.str_('Male'): '94.70%', np.str_('Music'): '2.13%', np.str_('No_sound'): '0.20%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,10,10-15 sec,Male,"Male,Music","{np.str_('Engine_rev'): '6.36%', np.str_('Female'): '1.03%', np.str_('Male'): '86.63%', np.str_('Music'): '5.59%', np.str_('No_sound'): '0.39%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,15,15-20 sec,Male,"Male,Music","{np.str_('Engine_rev'): '36.45%', np.str_('Female'): '2.67%', np.str_('Male'): '51.47%', np.str_('Music'): '8.61%', np.str_('No_sound'): '0.80%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,20,20-25 sec,Male,"Male,Music","{np.str_('Engine_rev'): '4.38%', np.str_('Female'): '1.77%', np.str_('Male'): '90.47%', np.str_('Music'): '3.04%', np.str_('No_sound'): '0.34%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,25,25-30 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '89.08%', np.str_('Female'): '1.01%', np.str_('Male'): '2.09%', np.str_('Music'): '7.43%', np.str_('No_sound'): '0.39%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,30,30-35 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '92.73%', np.str_('Female'): '0.49%', np.str_('Male'): '0.63%', np.str_('Music'): '5.91%', np.str_('No_sound'): '0.25%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,35,35-40 sec,Male,"Male,Music","{np.str_('Engine_rev'): '30.49%', np.str_('Female'): '1.40%', np.str_('Male'): '57.64%', np.str_('Music'): '9.74%', np.str_('No_sound'): '0.73%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,40,40-45 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '54.49%', np.str_('Female'): '4.20%', np.str_('Male'): '26.02%', np.str_('Music'): '14.54%', np.str_('No_sound'): '0.74%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,45,45-50 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '80.57%', np.str_('Female'): '3.32%', np.str_('Male'): '3.90%', np.str_('Music'): '11.70%', np.str_('No_sound'): '0.51%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,50,50-55 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '85.51%', np.str_('Female'): '3.74%', np.str_('Male'): '1.48%', np.str_('Music'): '8.85%', np.str_('No_sound'): '0.42%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,55,55-60 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '67.92%', np.str_('Female'): '2.24%', np.str_('Male'): '16.66%', np.str_('Music'): '12.45%', np.str_('No_sound'): '0.73%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,60,60-65 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '97.52%', np.str_('Female'): '0.08%', np.str_('Male'): '0.03%', np.str_('Music'): '2.33%', np.str_('No_sound'): '0.04%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,65,65-70 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '81.16%', np.str_('Female'): '0.42%', np.str_('Male'): '1.19%', np.str_('Music'): '17.00%', np.str_('No_sound'): '0.23%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,70,70-75 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '53.87%', np.str_('Female'): '1.18%', np.str_('Male'): '28.65%', np.str_('Music'): '15.42%', np.str_('No_sound'): '0.88%'}"
1721470747-8355622_ay_0079_cc_m_22_wg_00000_0021-1115_03_0000000.wav,75,75-80 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '92.63%', np.str_('Female'): '0.22%', np.str_('Male'): '0.37%', np.str_('Music'): '6.62%', np.str_('No_sound'): '0.16%'}"
